State code,State name,Month,Year,Number of fires
BR-ES,Espirito Santo,7,2016,42
BR-ES,Espirito Santo,8,2016,78
BR-ES,Espirito Santo,9,2016,128
BR-ES,Espirito Santo,10,2016,58
BR-ES,Espirito Santo,11,2016,8
BR-ES,Espirito Santo,12,2016,12
BR-GO,Goias,1,2016,52
BR-GO,Goias,2,2016,117
BR-GO,Goias,3,2016,136
BR-GO,Goias,4,2016,167
BR-GO,Goias,5,2016,233
BR-GO,Goias,6,2016,289
BR-GO,Goias,7,2016,837
BR-GO,Goias,8,2016,1032
BR-GO,Goias,9,2016,1703
BR-GO,Goias,10,2016,522
BR-GO,Goias,11,2016,123
BR-GO,Goias,12,2016,64
BR-MA,Maranhao,1,2016,412
BR-MA,Maranhao,2,2016,318
BR-MA,Maranhao,3,2016,113
BR-MA,Maranhao,4,2016,113
BR-MA,Maranhao,5,2016,206
BR-MA,Maranhao,6,2016,709
BR-MA,Maranhao,7,2016,2096
BR-MA,Maranhao,8,2016,3723
BR-MA,Maranhao,9,2016,3166
BR-MA,Maranhao,10,2016,5351
BR-MA,Maranhao,11,2016,3982
BR-MA,Maranhao,12,2016,1577
BR-MT,Mato Grosso,1,2016,374
BR-MT,Mato Grosso,2,2016,105
BR-MT,Mato Grosso,3,2016,1085
BR-MT,Mato Grosso,4,2016,177
BR-MT,Mato Grosso,5,2016,1081
BR-MT,Mato Grosso,6,2016,1417
BR-MT,Mato Grosso,7,2016,3495
BR-MT,Mato Grosso,8,2016,6228
BR-MT,Mato Grosso,9,2016,898
BR-MT,Mato Grosso,10,2016,2749
BR-MT,Mato Grosso,11,2016,918
BR-MT,Mato Grosso,12,2016,425
BR-MS,Mato Grosso do Sul,1,2016,127
BR-MS,Mato Grosso do Sul,2,2016,187
BR-MS,Mato Grosso do Sul,3,2016,143
BR-MS,Mato Grosso do Sul,4,2016,161
BR-MS,Mato Grosso do Sul,5,2016,97
BR-MS,Mato Grosso do Sul,6,2016,120
BR-MS,Mato Grosso do Sul,7,2016,687
BR-MS,Mato Grosso do Sul,8,2016,1481
BR-MS,Mato Grosso do Sul,9,2016,2383
BR-MS,Mato Grosso do Sul,10,2016,12
BR-MS,Mato Grosso do Sul,11,2016,258
BR-MS,Mato Grosso do Sul,12,2016,123
BR-MG,Minas Gerais,1,2016,61
BR-MG,Minas Gerais,2,2016,207
BR-MG,Minas Gerais,3,2016,123
BR-MG,Minas Gerais,4,2016,172
BR-MG,Minas Gerais,5,2016,186
BR-MG,Minas Gerais,6,2016,263
BR-MG,Minas Gerais,7,2016,1004
BR-MG,Minas Gerais,8,2016,1433
BR-MG,Minas Gerais,9,2016,2093
BR-MG,Minas Gerais,10,2016,948
BR-MG,Minas Gerais,11,2016,126
BR-MG,Minas Gerais,12,2016,91
BR-PA,Para,1,2016,1322
BR-PA,Para,2,2016,430
BR-PA,Para,3,2016,81
BR-PA,Para,4,2016,66
BR-PA,Para,5,2016,154
BR-PA,Para,6,2016,502
BR-PA,Para,7,2016,1579
BR-PA,Para,8,2016,4863
BR-PA,Para,9,2016,3953
BR-PA,Para,10,2016,5281
BR-PA,Para,11,2016,7879
BR-PA,Para,12,2016,33
BR-PB,Paraiba,1,2016,18
BR-PB,Paraiba,2,2016,4
BR-PB,Paraiba,3,2016,1
BR-PB,Paraiba,4,2016,1
BR-PB,Paraiba,5,2016,1
BR-PB,Paraiba,6,2016,4
BR-PB,Paraiba,7,2016,22
BR-PB,Paraiba,8,2016,50
BR-PB,Paraiba,9,2016,131
BR-PB,Paraiba,10,2016,304
BR-PB,Paraiba,11,2016,132
BR-PB,Paraiba,12,2016,8
BR-PR,Parana,1,2016,113
BR-PR,Parana,2,2016,31
BR-PR,Parana,3,2016,63
BR-PR,Parana,4,2016,167
BR-PR,Parana,5,2016,72
BR-PR,Parana,6,2016,238
BR-PR,Parana,7,2016,504
BR-PR,Parana,8,2016,101
BR-PR,Parana,9,2016,1371
BR-PR,Parana,10,2016,193
BR-PR,Parana,11,2016,275
BR-PR,Parana,12,2016,45
BR-PE,Pernambuco,1,2016,24
BR-PE,Pernambuco,2,2016,19
BR-PE,Pernambuco,3,2016,4
BR-PE,Pernambuco,4,2016,8
BR-PE,Pernambuco,5,2016,6
BR-PE,Pernambuco,6,2016,4
BR-PE,Pernambuco,7,2016,17
BR-PE,Pernambuco,8,2016,42
BR-PE,Pernambuco,9,2016,171
BR-PE,Pernambuco,10,2016,319
BR-PE,Pernambuco,11,2016,191
BR-PE,Pernambuco,12,2016,161
BR-PI,Piaui,1,2016,94
BR-PI,Piaui,2,2016,97
BR-PI,Piaui,3,2016,53
BR-PI,Piaui,4,2016,35
BR-PI,Piaui,5,2016,60
BR-PI,Piaui,6,2016,153
BR-PI,Piaui,7,2016,754
BR-PI,Piaui,8,2016,1647
BR-PI,Piaui,9,2016,1394
BR-PI,Piaui,10,2016,2598
BR-PI,Piaui,11,2016,1126
BR-PI,Piaui,12,2016,374
BR-RJ,Rio de Janeiro,1,2016,9
BR-RJ,Rio de Janeiro,2,2016,16
BR-RJ,Rio de Janeiro,3,2016,16
BR-RJ,Rio de Janeiro,4,2016,45
BR-RJ,Rio de Janeiro,5,2016,30
BR-RJ,Rio de Janeiro,6,2016,37
BR-RJ,Rio de Janeiro,7,2016,131
BR-RJ,Rio de Janeiro,8,2016,241
BR-RJ,Rio de Janeiro,9,2016,195
BR-RJ,Rio de Janeiro,10,2016,30
BR-RJ,Rio de Janeiro,11,2016,19
BR-RJ,Rio de Janeiro,12,2016,5
BR-RN,Rio Grande do Norte,1,2016,15
BR-RN,Rio Grande do Norte,2,2016,2
BR-RN,Rio Grande do Norte,3,2016,1
BR-RN,Rio Grande do Norte,4,2016,0
BR-RN,Rio Grande do Norte,5,2016,1
BR-RN,Rio Grande do Norte,6,2016,4
BR-RN,Rio Grande do Norte,7,2016,13
BR-RN,Rio Grande do Norte,8,2016,24
BR-RN,Rio Grande do Norte,9,2016,44
BR-RN,Rio Grande do Norte,10,2016,129
BR-RN,Rio Grande do Norte,11,2016,93
BR-RN,Rio Grande do Norte,12,2016,75
BR-RS,Rio Grande do Sul,1,2016,68
BR-RS,Rio Grande do Sul,2,2016,55
BR-RS,Rio Grande do Sul,3,2016,30
BR-RS,Rio Grande do Sul,4,2016,32
BR-RS,Rio Grande do Sul,5,2016,37
BR-RS,Rio Grande do Sul,6,2016,261
BR-RS,Rio Grande do Sul,7,2016,865
BR-RS,Rio Grande do Sul,8,2016,1111
BR-RS,Rio Grande do Sul,9,2016,628
BR-RS,Rio Grande do Sul,10,2016,93
BR-RS,Rio Grande do Sul,11,2016,105
BR-RS,Rio Grande do Sul,12,2016,79
BR-RO,Rondonia,1,2016,93
BR-RO,Rondonia,2,2016,88
BR-RO,Rondonia,3,2016,25
BR-RO,Rondonia,4,2016,59
BR-RO,Rondonia,5,2016,44
BR-RO,Rondonia,6,2016,170
BR-RO,Rondonia,7,2016,969
BR-RO,Rondonia,8,2016,3675
BR-RO,Rondonia,9,2016,4208
BR-RO,Rondonia,10,2016,1844
BR-RO,Rondonia,11,2016,401
BR-RO,Rondonia,12,2016,148
BR-RR,Roraima,1,2016,1754
BR-RR,Roraima,2,2016,171
BR-RR,Roraima,3,2016,1081
BR-RR,Roraima,4,2016,126
BR-RR,Roraima,5,2016,22
BR-RR,Roraima,6,2016,7
BR-RR,Roraima,7,2016,0
BR-RR,Roraima,8,2016,11
BR-RR,Roraima,9,2016,19
BR-RR,Roraima,10,2016,101
BR-RR,Roraima,11,2016,71
BR-RR,Roraima,12,2016,136
BR-SC,Santa Catarina,1,2016,53
BR-SC,Santa Catarina,2,2016,10
BR-SC,Santa Catarina,3,2016,21
BR-SC,Santa Catarina,4,2016,36
BR-SC,Santa Catarina,5,2016,26
BR-SC,Santa Catarina,6,2016,79
BR-SC,Santa Catarina,7,2016,480
BR-SC,Santa Catarina,8,2016,765
BR-SC,Santa Catarina,9,2016,644
BR-SC,Santa Catarina,10,2016,56
BR-SC,Santa Catarina,11,2016,156
BR-SC,Santa Catarina,12,2016,20
BR-SP,Sao Paulo,1,2016,85
BR-SP,Sao Paulo,2,2016,188
BR-SP,Sao Paulo,3,2016,82
BR-SP,Sao Paulo,4,2016,307
BR-SP,Sao Paulo,5,2016,139
BR-SP,Sao Paulo,6,2016,197
BR-SP,Sao Paulo,7,2016,687
BR-SP,Sao Paulo,8,2016,797
BR-SP,Sao Paulo,9,2016,490
BR-SP,Sao Paulo,10,2016,177
BR-SP,Sao Paulo,11,2016,39
BR-SP,Sao Paulo,12,2016,47
BR-SE,Sergipe,1,2016,9
BR-SE,Sergipe,2,2016,22
BR-SE,Sergipe,3,2016,26
BR-SE,Sergipe,4,2016,14
BR-SE,Sergipe,5,2016,9
BR-SE,Sergipe,6,2016,1
BR-SE,Sergipe,7,2016,0
BR-SE,Sergipe,8,2016,6
BR-SE,Sergipe,9,2016,2
BR-SE,Sergipe,10,2016,10
BR-SE,Sergipe,11,2016,17
BR-SE,Sergipe,12,2016,36
BR-TO,Tocantins,1,2016,42
BR-TO,Tocantins,2,2016,383
BR-TO,Tocantins,3,2016,165
BR-TO,Tocantins,4,2016,369
BR-TO,Tocantins,5,2016,778
BR-TO,Tocantins,6,2016,1148
BR-TO,Tocantins,7,2016,2737
BR-TO,Tocantins,8,2016,3213
BR-TO,Tocantins,9,2016,3245
BR-TO,Tocantins,10,2016,2032
BR-TO,Tocantins,11,2016,623
BR-TO,Tocantins,12,2016,119
